"f2","f14","f18","f31","f32","f108","f161","f163","f249","f250","f301","f303","f325","f326","f328","f333","f334"
0.0277,"中证500ETF购6月3300",0.0262,0.0264,0.0277,738,3.3,93,17.08,16.93,20260624,21.31,0.2074,0.6395,-0.1187,"中证500ETF",2.846
0.0077,"中证500ETF购3月3400",0.0072,0.0074,0.008,3770,3.4,955,19.04,19.74,20260325,29.24,0.0791,0.4385,-0.0793,"中证500ETF",2.846
0.0365,"中证500ETF购6月3200",0.0355,0.0378,0.0386,1318,3.2,79,16.06,13.72,20260624,20.87,0.2677,0.736,-0.1375,"中证500ETF",2.846
0.2285,"中证500ETF购12月2600",0.2024,0.2274,0.2327,405,2.6,18,0,-0.61,20251224,11.83,0.9501,0.6407,-0.1438,"中证500ETF",2.846
0.0056,"中证500ETF购3月3500",0.0055,0.0056,0.006,5622,3.5,1925,20.17,23.18,20260325,24.8,0.0488,0.3009,-0.0542,"中证500ETF",2.846
0.378,"中证500ETF购12月2450",0.362,0.3718,0.3781,558,2.45,112,0,-0.63,20251224,7.5,0.9965,0.0653,-0.0431,"中证500ETF",2.846
0.2752,"中证500ETF购12月2550",0.2532,0.2752,0.2801,1122,2.55,108,0,-0.73,20251224,10.1,0.9767,0.3431,-0.0922,"中证500ETF",2.846
0.4762,"中证500ETF购12月2350",0.4869,0.4703,0.477,702,2.35,-10,0,-0.7,20251224,5.97,0.9997,0.0068,-0.0317,"中证500ETF",2.846
0.5263,"中证500ETF购12月2300",0.4926,0.5203,0.5272,526,2.3,-2,0,-0.69,20251224,5.41,0.9999,0.0017,-0.0302,"中证500ETF",2.846
0.775,"中证500ETF购12月2050",0.7689,0.7685,0.7766,495,2.05,8,0,-0.74,20251224,3.67,1,0,-0.0266,"中证500ETF",2.846
0.6733,"中证500ETF购12月2150",0.616,0.6693,0.6771,1090,2.15,16,0,-0.8,20251224,4.23,1,0,-0.0279,"中证500ETF",2.846
0.3227,"中证500ETF购12月2500",0.315,0.3228,0.3289,636,2.5,38,0,-0.82,20251224,8.73,0.9904,0.1606,-0.0602,"中证500ETF",2.846
"-","中证500ETF沽1月3100",0.3333,0.3099,0.3118,3,3.1,0,37.72,-8.92,20260128,7.03,-0.8237,1.0626,-0.1515,"中证500ETF",2.846
"-","中证500ETF沽12月3500",0.6941,0.6711,0.6789,963,3.5,0,76.03,-22.98,20251224,4.03,-0.9998,0.0036,0.0449,"中证500ETF",2.846
0.0003,"中证500ETF购12月3500",0.0004,0.0001,0.0008,4678,3.5,221,28.13,22.99,20251224,0.95,0.0001,0.0036,-0.0005,"中证500ETF",2.846
"-","中证500ETF沽3月3400",0.6336,0.6349,0.6477,39,3.4,0,47.42,-19.47,20260325,3.91,-0.9208,0.4385,-0.0352,"中证500ETF",2.846
0.0004,"中证500ETF购12月3400",0.0004,0.0002,0.0006,3509,3.4,448,25.78,19.48,20251224,7.12,0.001,0.0201,-0.0035,"中证500ETF",2.846
"-","中证500ETF沽3月3300",0.5646,0.5397,0.5521,107,3.3,0,44.09,-15.95,20260325,4.34,-0.8766,0.6067,-0.0674,"中证500ETF",2.846
0.0005,"中证500ETF购12月3300",0.0005,0.0004,0.0008,3738,3.3,465,22.66,15.97,20251224,28.46,0.005,0.0902,-0.0158,"中证500ETF",2.846
"-","中证500ETF沽3月3200",0.4674,0.4472,0.4593,385,3.2,0,40.8,-12.44,20260325,4.82,-0.8153,0.7931,-0.1034,"中证500ETF",2.846
"-","中证500ETF沽3月3100",0.3638,0.3581,0.3701,906,3.1,0,37.52,-8.92,20260325,5.36,-0.7353,0.9738,-0.139,"中证500ETF",2.846
"-","中证500ETF沽3月2950",0.265,0.2377,0.2488,1323,2.95,0,33.2,-3.65,20260325,6.23,-0.5827,1.1612,-0.1787,"中证500ETF",2.846
"-","中证500ETF购3月2600",0.2268,0.2163,0.2278,646,2.6,0,0,-8.64,20260325,9.55,0.8052,0.8199,-0.1692,"中证500ETF",2.846
0.0001,"中证500ETF沽12月2100",0.0001,"-",0.0001,6515,2.1,228,37.5,26.22,20251224,0,0,0,0,"中证500ETF",2.846
0.0001,"中证500ETF沽12月2050",0.0002,"-",0.0001,10285,2.05,1934,40.63,27.97,20251224,0,0,0,0,"中证500ETF",2.846
0.5713,"中证500ETF购12月2250",0.5545,0.5701,0.5772,607,2.25,20,0,-0.87,20251224,4.98,1,0.0004,-0.0293,"中证500ETF",2.846
0.7165,"中证500ETF购12月2100",0.6801,0.7191,0.727,401,2.1,0,0,-1.04,20251224,3.97,1,0,-0.0272,"中证500ETF",2.846
0.24,"中证500ETF沽6月2800",0.2375,0.2157,0.2296,910,2.8,0,32.13,10.05,20260624,4.85,-0.409,0.8686,-0.1346,"中证500ETF",2.846
0.1784,"中证500ETF购1月2650",0.1638,0.1808,0.1868,88,2.65,59,0,-0.62,20260128,13.03,0.8165,1.09,-0.2177,"中证500ETF",2.846
0.6143,"中证500ETF购12月2200",0.5936,0.6197,0.6272,568,2.2,0,0,-1.11,20251224,4.63,1,0.0001,-0.0286,"中证500ETF",2.846
0.1877,"中证500ETF购3月2650",0.1677,0.1831,0.1943,555,2.65,0,0,-0.29,20260325,11.49,0.7577,0.9297,-0.1871,"中证500ETF",2.846
0.4155,"中证500ETF购12月2400",0.4106,0.4214,0.4279,950,2.4,0,0,-1.07,20251224,6.84,0.9989,0.0228,-0.0351,"中证500ETF",2.846
0.7091,"中证500ETF沽6月3400",0.7135,0.6962,0.716,450,3.4,70,41.69,5.45,20260624,3.38,-0.8426,0.5379,-0.0553,"中证500ETF",2.846
0.222,"中证500ETF购1月2600",0.2297,0.2202,0.2266,28,2.6,"-",0,-0.84,20260128,11.15,0.8696,0.8699,-0.1807,"中证500ETF",2.846
0.7405,"中证500ETF沽3月3500",0.7544,0.7317,0.7451,569,3.5,5,45.65,3.04,20260325,3.66,-0.9511,0.3009,-0.0088,"中证500ETF",2.846
0.6169,"中证500ETF沽6月3300",0.664,0.6046,0.624,431,3.3,70,39.43,5.72,20260624,3.66,-0.7925,0.6395,-0.076,"中证500ETF",2.846
0.5285,"中证500ETF沽6月3200",0.5012,0.5161,0.5349,410,3.2,70,37.35,6.13,20260624,3.94,-0.7322,0.736,-0.0961,"中证500ETF",2.846
0.3631,"中证500ETF沽6月3000",0.3785,0.3527,0.3705,715,3,67,33.37,7.35,20260624,4.57,-0.5828,0.8725,-0.1274,"中证500ETF",2.846
0.4437,"中证500ETF沽6月3100",0.4139,0.4318,0.4502,422,3.1,70,35.34,6.67,20260624,4.25,-0.6619,0.8173,-0.1139,"中证500ETF",2.846
0.572,"中证500ETF沽12月3400",0.5921,0.5713,0.5783,508,3.4,0,51.42,0.63,20251224,4.97,-0.9989,0.0201,0.0407,"中证500ETF",2.846
0.4772,"中证500ETF沽12月3300",0.4938,0.4718,0.4785,387,3.3,0,48.19,0.82,20251224,5.93,-0.9949,0.0902,0.027,"中证500ETF",2.846
0.2853,"中证500ETF沽3月3000",0.2866,0.2752,0.287,747,3,12,31.32,4.61,20260325,6.36,-0.6373,1.1158,-0.1684,"中证500ETF",2.846
0.2886,"中证500ETF沽6月2900",0.3125,0.2799,0.2958,1470,2.9,40,31.57,8.24,20260624,4.9,-0.4973,0.8918,-0.1347,"中证500ETF",2.846
0.3238,"中证500ETF沽6月2950",0.348,0.3151,0.3326,1993,2.95,105,32.31,7.72,20260624,4.75,-0.5406,0.8872,-0.1319,"中证500ETF",2.846
0.2552,"中证500ETF沽6月2850",0.2756,0.2469,0.2617,1264,2.85,14,30.86,8.83,20260624,5.06,-0.4533,0.8857,-0.1356,"中证500ETF",2.846
0.3761,"中证500ETF沽12月3200",0.3833,0.3722,0.3786,698,3.2,115,40.67,0.78,20251224,7.41,-0.9787,0.3162,-0.0142,"中证500ETF",2.846
0.1948,"中证500ETF沽6月2750",0.2132,0.19,0.2002,1537,2.75,875,29.61,10.22,20260624,5.34,-0.3652,0.8405,-0.1316,"中证500ETF",2.846
0.1485,"中证500ETF沽3月2800",0.1649,0.1402,0.1488,2988,2.8,0,27.55,6.83,20260325,7.82,-0.4079,1.1552,-0.1852,"中证500ETF",2.846
0.2065,"中证500ETF沽3月2900",0.2229,0.202,0.2127,1858,2.9,-5,28.45,5.36,20260325,7.24,-0.5256,1.1844,-0.1853,"中证500ETF",2.846
0.144,"中证500ETF沽6月2650",0.1594,0.1439,0.1449,145,2.65,27,28.66,11.95,20260624,5.55,-0.2808,0.7537,-0.1201,"中证500ETF",2.846
0.26,"中证500ETF购3月2550",0.2407,0.2525,0.2641,313,2.55,0,0,-1.26,20260325,9.27,0.8472,0.7022,-0.1497,"中证500ETF",2.846
0.123,"中证500ETF沽6月2600",0.136,0.1223,0.1245,311,2.6,31,28.39,12.97,20260624,5.59,-0.2415,0.6974,-0.1119,"中证500ETF",2.846
0.1676,"中证500ETF沽6月2700",0.1729,0.1616,0.1727,1005,2.7,336,29.03,11.02,20260624,5.47,-0.3223,0.8019,-0.1267,"中证500ETF",2.846
0.2233,"中证500ETF沽1月3000",0.2497,0.2165,0.2252,27,3,3,28.61,2.43,20260128,9.02,-0.7077,1.41,-0.2175,"中证500ETF",2.846
0.1813,"中证500ETF沽1月2950",0.2029,0.1769,0.1813,99,2.95,58,26.62,2.72,20260128,10,-0.6369,1.5398,-0.2433,"中证500ETF",2.846
0.1862,"中证500ETF购6月2650",0.1956,0.1931,0.2059,446,2.65,0,0,-0.34,20260624,10.99,0.7191,0.7537,-0.1544,"中证500ETF",2.846
0.1735,"中证500ETF沽3月2850",0.1774,0.17,0.179,1707,2.85,3,27.56,5.96,20260325,7.66,-0.4669,1.1828,-0.1876,"中证500ETF",2.846
0.273,"中证500ETF沽12月3100",0.3037,0.2739,0.2799,825,3.1,242,31.64,0.67,20251224,9.68,-0.9288,0.8448,-0.1097,"中证500ETF",2.846
0.1027,"中证500ETF沽6月2550",0.1154,0.1031,0.1033,668,2.55,189,27.95,14.01,20260624,5.67,-0.2046,0.6347,-0.1025,"中证500ETF",2.846
0.2974,"中证500ETF购3月2500",0.2876,0.2914,0.3029,628,2.5,4,0,-1.71,20260325,8.45,0.8834,0.5831,-0.1296,"中证500ETF",2.846
0.0786,"中证500ETF沽3月2650",0.0874,0.0747,0.079,880,2.65,83,26,9.65,20260325,8.77,-0.2422,0.9297,-0.1527,"中证500ETF",2.846
0.4711,"中证500ETF购3月2300",0.4423,0.4651,0.4772,1077,2.3,7,0,-2.63,20260325,5.87,0.9712,0.1958,-0.0629,"中证500ETF",2.846
0.2258,"中证500ETF购6月2600",0.21,0.2194,0.2345,273,2.6,21,0,-0.71,20260624,9.56,0.7584,0.6974,-0.1455,"中证500ETF",2.846
0.1184,"中证500ETF沽3月2750",0.128,0.1146,0.122,2450,2.75,0,26.34,7.53,20260325,8.41,-0.3499,1.102,-0.1784,"中证500ETF",2.846
0.3377,"中证500ETF购3月2450",0.313,0.3322,0.344,789,2.45,-10,0,-2.05,20260325,7.7,0.9136,0.4686,-0.1102,"中证500ETF",2.846
0.422,"中证500ETF购3月2350",0.4215,0.4193,0.4314,498,2.35,0,0,-2.6,20260325,6.45,0.9569,0.2722,-0.0763,"中证500ETF",2.846
0.0615,"中证500ETF沽3月2600",0.0712,0.0592,0.0623,759,2.6,182,25.63,10.8,20260325,9.01,-0.1947,0.8199,-0.1354,"中证500ETF",2.846
0.145,"中证500ETF沽1月2900",0.168,0.1413,0.145,285,2.9,187,25.39,3.2,20260128,10.99,-0.5599,1.6189,-0.2604,"中证500ETF",2.846
0.0482,"中证500ETF沽3月2550",0.0562,0.0464,0.0491,420,2.55,46,25.56,12.09,20260325,9.02,-0.1527,0.7022,-0.1166,"中证500ETF",2.846
0.183,"中证500ETF沽12月3000",0.2128,0.1798,0.1845,4265,3,11,27.59,1.02,20251224,12.64,-0.8125,1.6736,-0.26,"中证500ETF",2.846
0.0377,"中证500ETF沽3月2500",0.0443,0.0366,0.0381,1031,2.5,113,25.66,13.48,20260325,8.79,-0.1165,0.5831,-0.0972,"中证500ETF",2.846
0.0964,"中证500ETF沽3月2700",0.1034,0.0931,0.0992,2794,2.7,40,26.03,8.52,20260325,8.69,-0.2943,1.0255,-0.1673,"中证500ETF",2.846
0.0224,"中证500ETF沽3月2400",0.0265,0.0211,0.0225,2000,2.4,785,25.98,16.46,20260325,7.86,-0.0619,0.3638,-0.061,"中证500ETF",2.846
0.017,"中证500ETF沽3月2350",0.0201,0.016,0.017,2170,2.35,490,26.22,18.03,20260325,7.2,-0.043,0.2722,-0.0458,"中证500ETF",2.846
0.1407,"中证500ETF沽12月2950",0.1682,0.1366,0.1395,4867,2.95,351,25.51,1.29,20251224,14.61,-0.7223,2.0849,-0.3357,"中证500ETF",2.846
0.2563,"中证500ETF购6月2550",0.24,0.2533,0.2654,743,2.55,14,0,-1.39,20260624,8.83,0.7953,0.6347,-0.1355,"中证500ETF",2.846
0.3648,"中证500ETF购3月2400",0.3697,0.3753,0.387,430,2.4,4,0,-2.85,20260325,7.32,0.938,0.3638,-0.0922,"中证500ETF",2.846
0.113,"中证500ETF沽1月2850",0.1355,0.1102,0.113,703,2.85,533,24.41,3.83,20260128,12.07,-0.4791,1.6352,-0.2666,"中证500ETF",2.846
0.0128,"中证500ETF沽3月2300",0.0152,0.012,0.013,9750,2.3,7292,26.46,19.63,20260325,6.38,-0.0287,0.1958,-0.033,"中证500ETF",2.846
0.0281,"中证500ETF沽3月2450",0.0341,0.0284,0.0294,678,2.45,87,25.49,14.9,20260325,8.74,-0.0863,0.4686,-0.0784,"中证500ETF",2.846
0.0859,"中证500ETF沽1月2800",0.1058,0.0845,0.0859,626,2.8,185,23.74,4.63,20260128,13.18,-0.3977,1.5834,-0.2609,"中证500ETF",2.846
0.1007,"中证500ETF沽12月2900",0.1263,0.1005,0.1008,5964,2.9,947,23.19,1.64,20251224,17.32,-0.613,2.3809,-0.3919,"中证500ETF",2.846
0.0637,"中证500ETF沽1月2750",0.0802,0.0622,0.0638,565,2.75,154,23.32,5.61,20260128,14.27,-0.3193,1.4666,-0.2436,"中证500ETF",2.846
0.0464,"中证500ETF沽1月2700",0.0598,0.0463,0.0475,774,2.7,390,23.17,6.76,20260128,15.14,-0.2469,1.296,-0.2167,"中证500ETF",2.846
0.0689,"中证500ETF沽12月2850",0.0899,0.068,0.0686,9396,2.85,3216,22.12,2.28,20251224,20.31,-0.4917,2.4808,-0.4143,"中证500ETF",2.846
0.0331,"中证500ETF沽1月2650",0.0434,0.0327,0.0337,1455,2.65,750,23.14,8.05,20260128,15.77,-0.1834,1.09,-0.1832,"中证500ETF",2.846
0.0442,"中证500ETF沽12月2800",0.0601,0.0433,0.0442,9142,2.8,2471,21.46,3.17,20251224,23.77,-0.3692,2.3469,-0.3957,"中证500ETF",2.846
0.0278,"中证500ETF沽12月2750",0.0403,0.0267,0.0268,5349,2.75,1088,21.63,4.35,20251224,26.3,-0.2569,2.0052,-0.3404,"中证500ETF",2.846
0.0222,"中证500ETF沽1月2600",0.033,0.0222,0.0232,102,2.6,"-",22.92,9.42,20260128,16.7,-0.1303,0.8699,-0.1469,"中证500ETF",2.846
0.0004,"中证500ETF沽12月2250",0.0007,0.0004,0.0007,1058,2.25,50,34.38,20.96,20251224,0,0,0.0004,0,"中证500ETF",2.846
0.0165,"中证500ETF沽12月2700",0.0256,0.0158,0.0167,5936,2.7,1252,21.88,5.71,20251224,28.3,-0.1641,1.5388,-0.2625,"中证500ETF",2.846
0.0099,"中证500ETF沽12月2650",0.0159,0.0095,0.0101,9190,2.65,742,22.56,7.23,20251224,27.4,-0.0953,1.0543,-0.1805,"中证500ETF",2.846
0.0017,"中证500ETF沽12月2450",0.0031,0.0015,0.002,5884,2.45,382,27.73,13.97,20251224,5.69,-0.0034,0.0653,-0.0112,"中证500ETF",2.846
0.0007,"中证500ETF沽12月2350",0.0012,0.0001,0.0007,2859,2.35,194,30.47,17.45,20251224,0.81,-0.0002,0.0068,-0.0011,"中证500ETF",2.846
0.0035,"中证500ETF沽12月2550",0.0062,0.0033,0.0038,1984,2.55,216,24.41,10.52,20251224,18.86,-0.0232,0.3431,-0.059,"中证500ETF",2.846
0.0005,"中证500ETF沽12月2300",0.0009,0.0001,0.0007,2544,2.3,10,32.03,19.2,20251224,0,0,0.0017,-0.0002,"中证500ETF",2.846
0.0054,"中证500ETF沽12月2600",0.01,0.0053,0.0062,3518,2.6,783,22.95,8.83,20251224,26.25,-0.0498,0.6407,-0.11,"中证500ETF",2.846
0.001,"中证500ETF沽12月2400",0.0019,0.0009,0.0013,2623,2.4,409,28.52,15.71,20251224,2.85,-0.001,0.0228,-0.0038,"中证500ETF",2.846
0.002,"中证500ETF沽12月2500",0.0042,0.002,0.0025,1731,2.5,380,25.2,12.23,20251224,13.52,-0.0095,0.1606,-0.0276,"中证500ETF",2.846
0.0002,"中证500ETF沽12月2200",0.0003,0.0002,0.0007,2163,2.2,1,34.38,22.71,20251224,0,0,0.0001,0,"中证500ETF",2.846
0.0001,"中证500ETF沽12月2150",0.0002,0.0001,0.0006,3181,2.15,1,34.38,24.46,20251224,0,0,0,0,"中证500ETF",2.846
